name,gender,wikipedia_url,birthdate,image_urls
Dominic Roque,male,https://en.wikipedia.org/wiki/Dominic%20Roque,1990-07-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Dominic_Roque_12-22-16.jpg/250px-Dominic_Roque_12-22-16.jpg']
Don Pepot,male,https://en.wikipedia.org/wiki/Don%20Pepot,1933-11-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Don_Pepot_at_3AAF.JPG/250px-Don_Pepot_at_3AAF.JPG']
Dong Puno,male,https://en.wikipedia.org/wiki/Dong%20Puno,1946-01-20,[]
Donita Nose,female,https://en.wikipedia.org/wiki/Donita%20Nose,1979-06-29,[]
Donita Rose,female,https://en.wikipedia.org/wiki/Donita%20Rose,1974-12-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Donita_Rose_-_2019.jpg/250px-Donita_Rose_-_2019.jpg']
Donna Cariaga,female,https://en.wikipedia.org/wiki/Donna%20Cariaga,1994-09-21,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Donna_Cariaga_promoting.jpg/250px-Donna_Cariaga_promoting.jpg']
Donna Cruz,female,https://en.wikipedia.org/wiki/Donna%20Cruz,1977-02-14,[]
Donny Pangilinan,male,https://en.wikipedia.org/wiki/Donny%20Pangilinan,1998-02-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Donny_Pangilinan.jpg/250px-Donny_Pangilinan.jpg']
Doug Kramer,male,https://en.wikipedia.org/wiki/Doug%20Kramer,1983-07-10,"['https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Doug_Kramer.jpeg/250px-Doug_Kramer.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Team_kramer_family_photo.jpg/250px-Team_kramer_family_photo.jpg']"
Drew Arellano,male,https://en.wikipedia.org/wiki/Drew%20Arellano,1980-01-16,[]
Dulce (Filipino singer),female,https://en.wikipedia.org/wiki/Dulce%20%28Filipino%20singer%29,1961-07-22,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Dulce_2021_-_90th_Anniversary_Metropolitan_Theater_%28cropped%29.jpg/250px-Dulce_2021_-_90th_Anniversary_Metropolitan_Theater_%28cropped%29.jpg']
Dustin Yu,male,https://en.wikipedia.org/wiki/Dustin%20Yu,2001-05-13,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Dustin_Yu.jpg/250px-Dustin_Yu.jpg']
E. R. Ejercito,male,https://en.wikipedia.org/wiki/E.%20R.%20Ejercito,1963-10-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Governor_E.R._Ejercito.jpg/250px-Governor_E.R._Ejercito.jpg']
Eda Nolan,female,https://en.wikipedia.org/wiki/Eda%20Nolan,1988-12-14,[]
Eddie Arenas,male,https://en.wikipedia.org/wiki/Eddie%20Arenas,1935-07-07,[]
Eddie Garcia,male,https://en.wikipedia.org/wiki/Eddie%20Garcia,1929-05-02,"['https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Eddie_Garcia_old_photo.png/250px-Eddie_Garcia_old_photo.png', 'https://upload.wikimedia.org/wikipedia/commons/0/04/Eddie_Garcia_%282013%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Eddie_Garcia%2C_2019.png/250px-Eddie_Garcia%2C_2019.png']"
Eddie Gutierrez (actor),male,https://en.wikipedia.org/wiki/Eddie%20Gutierrez%20%28actor%29,1942-02-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Eddie_Gutierrez_circa_1966_%28cropped%29.jpg/250px-Eddie_Gutierrez_circa_1966_%28cropped%29.jpg']
Eddie Mercado,male,https://en.wikipedia.org/wiki/Eddie%20Mercado,1938-08-20,[]
Eddie Mesa,male,https://en.wikipedia.org/wiki/Eddie%20Mesa,1940-02-18,[]
Eddie Rodriguez,male,https://en.wikipedia.org/wiki/Eddie%20Rodriguez,1932-08-23,[]
Eddie del Mar,male,https://en.wikipedia.org/wiki/Eddie%20del%20Mar,1919-10-13,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Eddie_del_Mar33.jpg/250px-Eddie_del_Mar33.jpg']
Edgar Allan Guzman,male,https://en.wikipedia.org/wiki/Edgar%20Allan%20Guzman,1989-11-20,[]
Edgar Mortiz,male,https://en.wikipedia.org/wiki/Edgar%20Mortiz,1954-08-30,[]
Edu Manzano,male,https://en.wikipedia.org/wiki/Edu%20Manzano,1955-09-14,[]
Edward Barber (actor),male,https://en.wikipedia.org/wiki/Edward%20Barber%20%28actor%29,2000-07-15,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Edward_Barber_%282019%29.jpg/250px-Edward_Barber_%282019%29.jpg']
Edwin San Juan,male,https://en.wikipedia.org/wiki/Edwin%20San%20Juan,1969-02-24,['https://upload.wikimedia.org/wikipedia/commons/4/47/2009_Comedy_Jam_144.JPG']
Efren Reyes,male,https://en.wikipedia.org/wiki/Efren%20Reyes,1954-08-26,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Efren_Reyes_in_the_World_9-Ball_Pool_Championship_%282%29.jpg/250px-Efren_Reyes_in_the_World_9-Ball_Pool_Championship_%282%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Efren_Reyes_and_fan.jpg/250px-Efren_Reyes_and_fan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Efren_Reyes_2021_stamp_of_the_Philippines.jpg/250px-Efren_Reyes_2021_stamp_of_the_Philippines.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Eight_Ball_Rack_2005_SeanMcClean.jpg/40px-Eight_Ball_Rack_2005_SeanMcClean.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Eight_Ball_Rack_2005_SeanMcClean.jpg/20px-Eight_Ball_Rack_2005_SeanMcClean.jpg']"
Efren Reyes Jr.,male,https://en.wikipedia.org/wiki/Efren%20Reyes%20Jr.,1961-06-25,[]
Efren Reyes Sr.,male,https://en.wikipedia.org/wiki/Efren%20Reyes%20Sr.,1924-06-18,[]
Ejay Falcon,male,https://en.wikipedia.org/wiki/Ejay%20Falcon,1989-11-21,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ejay_Falcon_Official_Portrait_2022.jpg/250px-Ejay_Falcon_Official_Portrait_2022.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Ejay_Falcon_taking_His_Oath_of_Office_in_2022.jpg/250px-Ejay_Falcon_taking_His_Oath_of_Office_in_2022.jpg']"
Elaine Duran,female,https://en.wikipedia.org/wiki/Elaine%20Duran,1998-03-14,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/ELAINE_DURAN_%28cropped%29.jpg/250px-ELAINE_DURAN_%28cropped%29.jpg']
Elha Nympha,female,https://en.wikipedia.org/wiki/Elha%20Nympha,2004-04-16,[]
Elia Ilano,female,https://en.wikipedia.org/wiki/Elia%20Ilano,2010-03-24,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Best_Child_Performer_38th_Star_Award_for_Movies.jpg/250px-Best_Child_Performer_38th_Star_Award_for_Movies.jpg']
Elijah Alejo,female,https://en.wikipedia.org/wiki/Elijah%20Alejo,2004-11-13,[]
Elijah Canlas,male,https://en.wikipedia.org/wiki/Elijah%20Canlas,2000-08-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Elijah_Canlas_Gameboys.jpg/250px-Elijah_Canlas_Gameboys.jpg']
Elise Estrada,female,https://en.wikipedia.org/wiki/Elise%20Estrada,1987-07-30,[]
Elisse Joson,female,https://en.wikipedia.org/wiki/Elisse%20Joson,1996-01-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Elisse_Joson.jpg/250px-Elisse_Joson.jpg']
Eliza Pineda,female,https://en.wikipedia.org/wiki/Eliza%20Pineda,1995-08-23,[]
Elizabeth Cooper,female,https://en.wikipedia.org/wiki/Elizabeth%20Cooper,1914-01-15,['https://upload.wikimedia.org/wikipedia/commons/8/8b/Isabel_Rosario_Cooper_in_The_Chinese_Ring_%281947%29_%28cropped%29.jpg']
Elizabeth Oropesa,female,https://en.wikipedia.org/wiki/Elizabeth%20Oropesa,1954-07-17,[]
Elizabeth Ramsey,female,https://en.wikipedia.org/wiki/Elizabeth%20Ramsey,1931-12-03,['https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Elizabeth-ramsey-2015.jpg/250px-Elizabeth-ramsey-2015.jpg']
Ella Cruz,female,https://en.wikipedia.org/wiki/Ella%20Cruz,1996-08-17,['https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Ella_Cruz_from_Dilim_Movie_in_the_Making.jpg/250px-Ella_Cruz_from_Dilim_Movie_in_the_Making.jpg']
Ella Guevara,female,https://en.wikipedia.org/wiki/Ella%20Guevara,1998-08-19,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Ella_Guevara_2012_Shankbone.JPG/250px-Ella_Guevara_2012_Shankbone.JPG']
Elle Ramirez,female,https://en.wikipedia.org/wiki/Elle%20Ramirez,,[]
Elle Villanueva,female,https://en.wikipedia.org/wiki/Elle%20Villanueva,,[]
Ellen Adarna,female,https://en.wikipedia.org/wiki/Ellen%20Adarna,1988-04-02,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Ellen_Adarna_2023.png/250px-Ellen_Adarna_2023.png']
Elmo Magalona,male,https://en.wikipedia.org/wiki/Elmo%20Magalona,1994-04-27,"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Elmo_Magalona_and_Korina_Sanchez_%282020%29_%28cropped%29.jpg/250px-Elmo_Magalona_and_Korina_Sanchez_%282020%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Elmo_Magalona.jpg/250px-Elmo_Magalona.jpg']"
Elpidio Barzaga,male,https://en.wikipedia.org/wiki/Elpidio%20Barzaga,1950-03-25,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Rep._Elpidio_Barzaga_%2819th_Congress%29.jpg/250px-Rep._Elpidio_Barzaga_%2819th_Congress%29.jpg']
Emilio Daez,male,https://en.wikipedia.org/wiki/Emilio%20Daez,2000-03-09,[]
Emma Alegre,female,https://en.wikipedia.org/wiki/Emma%20Alegre,1933,[]
Emma Henry,female,https://en.wikipedia.org/wiki/Emma%20Henry,,[]
Emman Abeleda,male,https://en.wikipedia.org/wiki/Emman%20Abeleda,1989-09-17,[]
Emman Nimedez,male,https://en.wikipedia.org/wiki/Emman%20Nimedez,1999-04-03,"['https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Emman_Nimedez_Youtuber_Head_Shot.jpg/250px-Emman_Nimedez_Youtuber_Head_Shot.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Burials_notable_at_Himlayang_Pilipino_Memorial_Park_CNE_02.jpg/250px-Burials_notable_at_Himlayang_Pilipino_Memorial_Park_CNE_02.jpg']"
Emmanuelle Vera,female,https://en.wikipedia.org/wiki/Emmanuelle%20Vera,,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Ms._Cebu_Emmanuelle_Vera_in_Basey%2C_Leyte_%282023%29.jpg/250px-Ms._Cebu_Emmanuelle_Vera_in_Basey%2C_Leyte_%282023%29.jpg']
Empress Schuck,female,https://en.wikipedia.org/wiki/Empress%20Schuck,1993-02-19,[]
Enchong Dee,male,https://en.wikipedia.org/wiki/Enchong%20Dee,1988-11-05,"['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Enchong_Dee_from_%22The_Fisher%22_at_Red_Carpet_of_the_Tokyo_International_Film_Festival_2023_%2853348506485%29.jpg/250px-Enchong_Dee_from_%22The_Fisher%22_at_Red_Carpet_of_the_Tokyo_International_Film_Festival_2023_%2853348506485%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Enchong_Dee_at_the_Star_Magic_Tour%2C_April_2011.jpg/236px-Enchong_Dee_at_the_Star_Magic_Tour%2C_April_2011.jpg']"
Enrico Cuenca,male,https://en.wikipedia.org/wiki/Enrico%20Cuenca,1991-12-07,[]
Enrique Gil,male,https://en.wikipedia.org/wiki/Enrique%20Gil,1992-03-30,"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Enrique_Gil_in_Toronto_2014_02.jpg/250px-Enrique_Gil_in_Toronto_2014_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Enrique_Gil_in_Toronto_2014_01.jpg/330px-Enrique_Gil_in_Toronto_2014_01.jpg']"
Enzo Pineda,male,https://en.wikipedia.org/wiki/Enzo%20Pineda,1990-08-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Enzo_Pineda_2.jpg/250px-Enzo_Pineda_2.jpg']
Epy Quizon,male,https://en.wikipedia.org/wiki/Epy%20Quizon,1973-01-23,[]
Eric Fructuoso,male,https://en.wikipedia.org/wiki/Eric%20Fructuoso,1976-03-31,[]
Eric Quizon,male,https://en.wikipedia.org/wiki/Eric%20Quizon,1967-01-20,[]
Erich Gonzales,female,https://en.wikipedia.org/wiki/Erich%20Gonzales,1990-09-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Erich_Gonzales.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Erich_Gonzales.jpg']
Erik Santos,male,https://en.wikipedia.org/wiki/Erik%20Santos,1982-10-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Erik_Santos_-_Chicago_Concert_2008.jpg/250px-Erik_Santos_-_Chicago_Concert_2008.jpg']
Erika Padilla,female,https://en.wikipedia.org/wiki/Erika%20Padilla,1986-11-22,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Erika_Padilla.png/250px-Erika_Padilla.png']
Erin Ocampo,female,https://en.wikipedia.org/wiki/Erin%20Ocampo,2009-10-24,"['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Vice_Ganda%27s_concert_stage.jpg/250px-Vice_Ganda%27s_concert_stage.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/2/21/It%27s_Showtime.png/250px-It%27s_Showtime.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Isip_Bata_The_Album_cover.jpg/250px-Isip_Bata_The_Album_cover.jpg']"
Erlinda Cortes,female,https://en.wikipedia.org/wiki/Erlinda%20Cortes,1924-01-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Erlinda_Cortes.jpg/250px-Erlinda_Cortes.jpg']
Ervic Vijandre,male,https://en.wikipedia.org/wiki/Ervic%20Vijandre,1985-01-26,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ervic_Vijandre.png/250px-Ervic_Vijandre.png']
Esang de Torres,female,https://en.wikipedia.org/wiki/Esang%20de%20Torres,2007-02-12,[]
Esnyr,male,https://en.wikipedia.org/wiki/Esnyr,2001-12-15,[]
Etang Discher,female,https://en.wikipedia.org/wiki/Etang%20Discher,1906-11-24,[]
Ethel Booba,female,https://en.wikipedia.org/wiki/Ethel%20Booba,1976-12-17,[]
Eugene Domingo,female,https://en.wikipedia.org/wiki/Eugene%20Domingo,1971-07-23,"['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Eugene_Domingo_And_the_Breadwinner_Is_50th_Metro_Manila_5.jpg/250px-Eugene_Domingo_And_the_Breadwinner_Is_50th_Metro_Manila_5.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Valenzuela16Dec2023_81.jpg/250px-Valenzuela16Dec2023_81.jpg']"
Eula Caballero,female,https://en.wikipedia.org/wiki/Eula%20Caballero,1995-05-23,[]
Eula Valdez,female,https://en.wikipedia.org/wiki/Eula%20Valdez,1968-12-11,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Eula_Valdez.jpg/250px-Eula_Valdez.jpg']
Eunice Lagusad,female,https://en.wikipedia.org/wiki/Eunice%20Lagusad,1998-05-18,[]
Euwenn Mikaell,male,https://en.wikipedia.org/wiki/Euwenn%20Mikaell,2013-01-14,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Euwenn_Mikaell_16Dec2023_91.jpg/250px-Euwenn_Mikaell_16Dec2023_91.jpg']
Eva Castillo,female,https://en.wikipedia.org/wiki/Eva%20Castillo,1969-12-29,[]
Eva Darren,female,https://en.wikipedia.org/wiki/Eva%20Darren,1946-06-28,[]
Eva Eugenio,female,https://en.wikipedia.org/wiki/Eva%20Eugenio,,"['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png']"
Evangeline Pascual,female,https://en.wikipedia.org/wiki/Evangeline%20Pascual,1956-11-30,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Evangeline_Luis_Pascual.jpg/250px-Evangeline_Luis_Pascual.jpg']
Evelio Leonardia,male,https://en.wikipedia.org/wiki/Evelio%20Leonardia,1952-07-10,['https://upload.wikimedia.org/wikipedia/commons/d/d9/Leonardia-e.jpg']
Faith da Silva,female,https://en.wikipedia.org/wiki/Faith%20da%20Silva,2001-04-29,"['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png']"
Faye Lorenzo,female,https://en.wikipedia.org/wiki/Faye%20Lorenzo,1996-08-24,[]
Felix Roco,male,https://en.wikipedia.org/wiki/Felix%20Roco,1989-04-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Felix_Roco_-_66%C3%A8me_Festival_de_Venise_%28Mostra%29_%28cropped%29.jpg/250px-Felix_Roco_-_66%C3%A8me_Festival_de_Venise_%28Mostra%29_%28cropped%29.jpg']
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,"['https://upload.wikimedia.org/wikipedia/commons/e/e0/Fernando_Poe_Jr.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Tomb_of_Fernando_Poe_Jr._and_Susan_Roces_in_November_1%2C_2022_%2857680%29.jpg/250px-Tomb_of_Fernando_Poe_Jr._and_Susan_Roces_in_November_1%2C_2022_%2857680%29.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/FPJ_Studios_%28Del_Monte%2C_Quezon_City%3B_05-26-2022%29.jpg/250px-FPJ_Studios_%28Del_Monte%2C_Quezon_City%3B_05-26-2022%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Fernando_Po_Jr%27s_Panday_as_depicted_in_a_2010_postage_stamp.jpg/250px-Fernando_Po_Jr%27s_Panday_as_depicted_in_a_2010_postage_stamp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/02697jfMowelfund_Plaza_Museum_Film_Institute_Quezon_Cityfvf_09.jpg/250px-02697jfMowelfund_Plaza_Museum_Film_Institute_Quezon_Cityfvf_09.jpg']"
Fernando Poe Sr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Sr.,1916-11-27,"['https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/0306jfBaliuag_Bulacan_Landmark_Interior_Museum_and_Libraryfvf_09.jpg/250px-0306jfBaliuag_Bulacan_Landmark_Interior_Museum_and_Libraryfvf_09.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Familia_Fernando_Poe_Jr._Mausoleum_tombs_CNE_11.jpg/250px-Familia_Fernando_Poe_Jr._Mausoleum_tombs_CNE_11.jpg']"
Flora Gasser,female,https://en.wikipedia.org/wiki/Flora%20Gasser,1932-11-28,[]
Frances Makil-Ignacio,female,https://en.wikipedia.org/wiki/Frances%20Makil-Ignacio,,[]
Francesca Taruc,female,https://en.wikipedia.org/wiki/Francesca%20Taruc,1998-05-21,[]
Franchesca Salcedo,female,https://en.wikipedia.org/wiki/Franchesca%20Salcedo,2002-03-16,[]
Francine Diaz,female,https://en.wikipedia.org/wiki/Francine%20Diaz,2004-01-27,"['https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Francine_Diaz_%282024%29.jpg/250px-Francine_Diaz_%282024%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Francine_Diaz_%282018%29.jpg/250px-Francine_Diaz_%282018%29.jpg']"
Francine Prieto,female,https://en.wikipedia.org/wiki/Francine%20Prieto,1982-09-17,[]
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,"['https://upload.wikimedia.org/wikipedia/en/9/92/Francis_Magalona.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/FrancisM_airport.jpg/250px-FrancisM_airport.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/FrancisM_Pride.JPG/250px-FrancisM_Pride.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Francis_Magalona_Saab_Magalona_4.jpg/250px-Francis_Magalona_Saab_Magalona_4.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/FrancisM_2CCP_Medals.JPG/250px-FrancisM_2CCP_Medals.JPG']"
Francis Magundayao,male,https://en.wikipedia.org/wiki/Francis%20Magundayao,1999-05-14,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Francis_Magundayao_Storycon.jpg/250px-Francis_Magundayao_Storycon.jpg']
Franco Hernandez,male,https://en.wikipedia.org/wiki/Franco%20Hernandez,1991-04-01,['https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Franco-hernandez.jpg/250px-Franco-hernandez.jpg']
Frank G. Rivera,male,https://en.wikipedia.org/wiki/Frank%20G.%20Rivera,1948-02-28,[]
Frank Magalona,male,https://en.wikipedia.org/wiki/Frank%20Magalona,,[]
Franzen Fajardo,male,https://en.wikipedia.org/wiki/Franzen%20Fajardo,1982-04-18,[]
Fred Cortes,male,https://en.wikipedia.org/wiki/Fred%20Cortes,1921-10-29,[]
Fred Panopio,male,https://en.wikipedia.org/wiki/Fred%20Panopio,1939-02-02,[]
Fred Payawan,male,https://en.wikipedia.org/wiki/Fred%20Payawan,1989-03-12,[]
Freddie Webb,male,https://en.wikipedia.org/wiki/Freddie%20Webb,1942-11-24,['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Senator_Freddie_Webb.jpg/250px-Senator_Freddie_Webb.jpg']
Frencheska Farr,female,https://en.wikipedia.org/wiki/Frencheska%20Farr,1992-09-09,[]
Fretzie Joan Bercede,female,https://en.wikipedia.org/wiki/Fretzie%20Joan%20Bercede,1993-11-26,[]
Fyang,female,https://en.wikipedia.org/wiki/Fyang,2006-05-14,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sofia_Smith_In_Lucena.jpg/250px-Sofia_Smith_In_Lucena.jpg']
G. Toengi,female,https://en.wikipedia.org/wiki/G.%20Toengi,1978-06-14,[]
Gab Valenciano,male,https://en.wikipedia.org/wiki/Gab%20Valenciano,1988-06-11,[]
Gabb Skribikin,female,https://en.wikipedia.org/wiki/Gabb%20Skribikin,2002-08-31,[]
Gabbi Garcia,female,https://en.wikipedia.org/wiki/Gabbi%20Garcia,1998-12-02,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/%E8%8F%B2%E5%BE%8B%E8%B3%93%E5%B8%82%E5%A0%B4%E8%87%BA%E7%81%A3%E8%A7%80%E5%85%89%E5%A4%A7%E4%BD%BFGabbi_Garcia.jpg/250px-%E8%8F%B2%E5%BE%8B%E8%B3%93%E5%B8%82%E5%A0%B4%E8%87%BA%E7%81%A3%E8%A7%80%E5%85%89%E5%A4%A7%E4%BD%BFGabbi_Garcia.jpg']
Gabby Concepcion,male,https://en.wikipedia.org/wiki/Gabby%20Concepcion,1964-11-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Gabby_Concepcion_at_the_KC_Concepcion_Live_US_Concert_Tour%2C_November_2010.jpg/250px-Gabby_Concepcion_at_the_KC_Concepcion_Live_US_Concert_Tour%2C_November_2010.jpg']
Gabby Eigenmann,male,https://en.wikipedia.org/wiki/Gabby%20Eigenmann,1978-03-02,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Gabby_Eigenmann_2023.jpg/250px-Gabby_Eigenmann_2023.jpg']
Gaby dela Merced,female,https://en.wikipedia.org/wiki/Gaby%20dela%20Merced,1982-08-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gaby_De_la_Merced5.JPG/250px-Gaby_De_la_Merced5.JPG']
Gardo Versoza,male,https://en.wikipedia.org/wiki/Gardo%20Versoza,1969-07-08,[]
Garth Garcia,male,https://en.wikipedia.org/wiki/Garth%20Garcia,,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Garth_Garcia.jpg/330px-Garth_Garcia.jpg']
Gary Estrada,male,https://en.wikipedia.org/wiki/Gary%20Estrada,1971-05-16,[]
Gary Valenciano,male,https://en.wikipedia.org/wiki/Gary%20Valenciano,1964-08-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Gary_Valenciano_in_Toronto_2014_02.jpg/250px-Gary_Valenciano_in_Toronto_2014_02.jpg']
Gazini Ganados,female,https://en.wikipedia.org/wiki/Gazini%20Ganados,1995-12-26,['https://upload.wikimedia.org/wikipedia/commons/7/7f/Gazini_Ganados_in_Bulwagang_Katipunan_on_September_3%2C_2019.jpg']
